n,coverage,noncoverage_rate,mean_set_size,median_set_size,p90_set_size,top1_accuracy,singleton_rate,abstain_rate,empty_set_rate,fail_to_abstain_rate,ece_top1,unsafe_n,unsafe_coverage,unsafe_fail_to_abstain_rate,method,alpha,domain,seed,target_coverage,coverage_gap,result_file
179,0.9832402234636872,0.0167597765363128,6.251396648044692,5.0,13.0,0.7597765363128491,0.2458100558659217,0.7541899441340782,0.0,0.0,0.0564668244730776,135,0.9925925925925926,0.0,coras,0.05,target_lighting_shift,2,0.95,0.0332402234636871,results/sim_complete/seed2_calib0.40/metrics_by_domain_alpha0.05.csv
82,0.9634146341463414,0.0365853658536585,4.682926829268292,5.0,9.0,0.6951219512195121,0.2439024390243902,0.7560975609756098,0.0,0.0,0.1448306352810775,66,0.9848484848484848,0.0,coras,0.05,target_occluded,2,0.95,0.0134146341463414,results/sim_complete/seed2_calib0.40/metrics_by_domain_alpha0.05.csv
241,0.941908713692946,0.0580912863070539,10.692946058091286,11.0,13.0,0.5145228215767634,0.0207468879668049,0.979253112033195,0.0,0.0,0.2042615483327257,181,0.9834254143646408,0.0,coras_aps,0.05,target_camera_shift,2,0.95,-0.0080912863070539,results/sim_complete/seed2_calib0.40/metrics_by_domain_alpha0.05.csv
179,0.988826815642458,0.0111731843575418,9.513966480446928,11.0,13.0,0.7597765363128491,0.0391061452513966,0.9608938547486032,0.0,0.0,0.0564668244730776,135,0.9925925925925926,0.0,coras_aps,0.05,target_lighting_shift,2,0.95,0.0388268156424581,results/sim_complete/seed2_calib0.40/metrics_by_domain_alpha0.05.csv
82,1.0,0.0,8.548780487804878,10.0,12.0,0.6951219512195121,0.048780487804878,0.951219512195122,0.0,0.0,0.1448306352810775,66,1.0,0.0,coras_aps,0.05,target_occluded,2,0.95,0.05,results/sim_complete/seed2_calib0.40/metrics_by_domain_alpha0.05.csv
241,0.925311203319502,0.0746887966804978,9.58921161825726,10.0,13.0,0.5145228215767634,0.0290456431535269,0.970954356846473,0.0,0.0041493775933609,0.2042615483327257,181,0.9723756906077348,0.005524861878453,mondrian_domain,0.05,target_camera_shift,2,0.95,-0.0246887966804978,results/sim_complete/seed2_calib0.40/metrics_by_domain_alpha0.05.csv
179,0.9441340782122905,0.0558659217877095,3.6759776536312847,2.0,9.0,0.7597765363128491,0.4078212290502793,0.5921787709497207,0.0,0.0055865921787709,0.0564668244730776,135,0.9777777777777776,0.0,mondrian_domain,0.05,target_lighting_shift,2,0.95,-0.0058659217877095,results/sim_complete/seed2_calib0.40/metrics_by_domain_alpha0.05.csv
82,0.9634146341463414,0.0365853658536585,4.670731707317073,5.0,9.0,0.6951219512195121,0.2439024390243902,0.7560975609756098,0.0,0.0,0.1448306352810775,66,0.9848484848484848,0.0,mondrian_domain,0.05,target_occluded,2,0.95,0.0134146341463414,results/sim_complete/seed2_calib0.40/metrics_by_domain_alpha0.05.csv
241,0.4771784232365145,0.5228215767634854,1.0,1.0,1.0,0.4771784232365145,1.0,0.0,0.0,0.5228215767634855,0.2962955170263367,181,0.4972375690607735,0.5027624309392266,top1_singleton,0.1,target_camera_shift,2,0.9,-0.4228215767634855,results/sim_complete/seed2_calib0.40/metrics_by_domain_alpha0.10.csv
179,0.6536312849162011,0.3463687150837988,1.0,1.0,1.0,0.6536312849162011,1.0,0.0,0.0,0.3463687150837989,0.0714326009242795,135,0.6888888888888889,0.3111111111111111,top1_singleton,0.1,target_lighting_shift,2,0.9,-0.2463687150837988,results/sim_complete/seed2_calib0.40/metrics_by_domain_alpha0.10.csv
82,0.6951219512195121,0.3048780487804878,1.0,1.0,1.0,0.6951219512195121,1.0,0.0,0.0,0.3048780487804878,0.1789401244938845,66,0.7272727272727273,0.2727272727272727,top1_singleton,0.1,target_occluded,2,0.9,-0.2048780487804878,results/sim_complete/seed2_calib0.40/metrics_by_domain_alpha0.10.csv
241,0.8423236514522822,0.1576763485477178,7.0,7.0,7.0,0.4771784232365145,0.0,1.0,0.0,0.0,0.2962955170263367,181,0.9005524861878453,0.0,topk_calibrated,0.1,target_camera_shift,2,0.9,-0.0576763485477178,results/sim_complete/seed2_calib0.40/metrics_by_domain_alpha0.10.csv
179,0.9106145251396648,0.0893854748603352,7.0,7.0,7.0,0.6536312849162011,0.0,1.0,0.0,0.0,0.0714326009242795,135,0.925925925925926,0.0,topk_calibrated,0.1,target_lighting_shift,2,0.9,0.0106145251396647,results/sim_complete/seed2_calib0.40/metrics_by_domain_alpha0.10.csv
82,0.975609756097561,0.024390243902439,7.0,7.0,7.0,0.6951219512195121,0.0,1.0,0.0,0.0,0.1789401244938845,66,1.0,0.0,topk_calibrated,0.1,target_occluded,2,0.9,0.0756097560975609,results/sim_complete/seed2_calib0.40/metrics_by_domain_alpha0.10.csv
241,0.8091286307053942,0.1908713692946058,4.676348547717843,4.0,9.0,0.4771784232365145,0.1742738589211618,0.8257261410788381,0.0,0.0580912863070539,0.2962955170263367,181,0.856353591160221,0.0552486187845303,vanilla_conformal,0.1,target_camera_shift,2,0.9,-0.0908713692946058,results/sim_complete/seed2_calib0.40/metrics_by_domain_alpha0.10.csv
179,0.9553072625698324,0.0446927374301675,6.050279329608938,7.0,11.0,0.6536312849162011,0.2011173184357542,0.7988826815642458,0.0,0.0,0.0714326009242795,135,0.9703703703703704,0.0,vanilla_conformal,0.1,target_lighting_shift,2,0.9,0.0553072625698324,results/sim_complete/seed2_calib0.40/metrics_by_domain_alpha0.10.csv
82,0.951219512195122,0.048780487804878,3.4146341463414633,3.0,7.0,0.6951219512195121,0.4024390243902439,0.5975609756097561,0.0,0.0121951219512195,0.1789401244938845,66,0.9696969696969696,0.0,vanilla_conformal,0.1,target_occluded,2,0.9,0.0512195121951218,results/sim_complete/seed2_calib0.40/metrics_by_domain_alpha0.10.csv
241,0.8755186721991701,0.1244813278008298,8.377593360995851,9.0,12.0,0.4771784232365145,0.0414937759336099,0.95850622406639,0.0,0.0,0.2962955170263367,181,0.9226519337016574,0.0,aps_conformal,0.1,target_camera_shift,2,0.9,-0.0244813278008299,results/sim_complete/seed2_calib0.40/metrics_by_domain_alpha0.10.csv
179,0.988826815642458,0.0111731843575418,9.016759776536311,10.0,13.0,0.6536312849162011,0.0837988826815642,0.9162011173184358,0.0,0.0,0.0714326009242795,135,0.9851851851851852,0.0,aps_conformal,0.1,target_lighting_shift,2,0.9,0.088826815642458,results/sim_complete/seed2_calib0.40/metrics_by_domain_alpha0.10.csv
82,0.975609756097561,0.024390243902439,6.121951219512195,6.0,11.0,0.6951219512195121,0.2073170731707317,0.7926829268292683,0.0,0.0,0.1789401244938845,66,1.0,0.0,aps_conformal,0.1,target_occluded,2,0.9,0.0756097560975609,results/sim_complete/seed2_calib0.40/metrics_by_domain_alpha0.10.csv
241,0.8257261410788381,0.1742738589211618,4.970954356846473,5.0,9.0,0.4771784232365145,0.1037344398340249,0.8962655601659751,0.0,0.0331950207468879,0.1547470285588416,181,0.8729281767955801,0.0220994475138121,temperature_conformal,0.1,target_camera_shift,2,0.9,-0.0742738589211619,results/sim_complete/seed2_calib0.40/metrics_by_domain_alpha0.10.csv
179,0.9497206703910616,0.0502793296089385,6.100558659217877,7.0,10.0,0.6536312849162011,0.1229050279329608,0.8770949720670391,0.0,0.0,0.1195725043176495,135,0.9629629629629628,0.0,temperature_conformal,0.1,target_lighting_shift,2,0.9,0.0497206703910614,results/sim_complete/seed2_calib0.40/metrics_by_domain_alpha0.10.csv
82,0.9634146341463414,0.0365853658536585,3.658536585365854,3.0,7.0,0.6951219512195121,0.2804878048780488,0.7195121951219512,0.0,0.0121951219512195,0.1253509243763605,66,0.9848484848484848,0.0,temperature_conformal,0.1,target_occluded,2,0.9,0.0634146341463414,results/sim_complete/seed2_calib0.40/metrics_by_domain_alpha0.10.csv
241,0.5145228215767634,0.4854771784232365,1.0,1.0,1.0,0.5145228215767634,1.0,0.0,0.0,0.4854771784232365,0.2042615483327257,181,0.5359116022099447,0.4640883977900552,prompt_only_top1,0.1,target_camera_shift,2,0.9,-0.3854771784232366,results/sim_complete/seed2_calib0.40/metrics_by_domain_alpha0.10.csv
179,0.7597765363128491,0.2402234636871508,1.0,1.0,1.0,0.7597765363128491,1.0,0.0,0.0,0.2402234636871508,0.0564668244730776,135,0.8148148148148148,0.1851851851851851,prompt_only_top1,0.1,target_lighting_shift,2,0.9,-0.1402234636871508,results/sim_complete/seed2_calib0.40/metrics_by_domain_alpha0.10.csv
82,0.6951219512195121,0.3048780487804878,1.0,1.0,1.0,0.6951219512195121,1.0,0.0,0.0,0.3048780487804878,0.1448306352810775,66,0.7272727272727273,0.2727272727272727,prompt_only_top1,0.1,target_occluded,2,0.9,-0.2048780487804878,results/sim_complete/seed2_calib0.40/metrics_by_domain_alpha0.10.csv
241,0.8215767634854771,0.1784232365145228,4.817427385892116,5.0,9.0,0.5145228215767634,0.1576763485477178,0.8423236514522822,0.0,0.0414937759336099,0.2042615483327257,181,0.8950276243093923,0.0331491712707182,coras,0.1,target_camera_shift,2,0.9,-0.0784232365145228,results/sim_complete/seed2_calib0.40/metrics_by_domain_alpha0.10.csv
179,0.9553072625698324,0.0446927374301675,3.9441340782122905,2.0,9.0,0.7597765363128491,0.3966480446927374,0.6033519553072626,0.0,0.0055865921787709,0.0564668244730776,135,0.9851851851851852,0.0,coras,0.1,target_lighting_shift,2,0.9,0.0553072625698324,results/sim_complete/seed2_calib0.40/metrics_by_domain_alpha0.10.csv
82,0.9634146341463414,0.0365853658536585,3.048780487804878,2.0,6.0,0.6951219512195121,0.3658536585365853,0.6341463414634146,0.0,0.0,0.1448306352810775,66,0.9848484848484848,0.0,coras,0.1,target_occluded,2,0.9,0.0634146341463414,results/sim_complete/seed2_calib0.40/metrics_by_domain_alpha0.10.csv
241,0.9128630705394192,0.0871369294605809,9.37344398340249,10.0,12.0,0.5145228215767634,0.0331950207468879,0.966804979253112,0.0,0.0,0.2042615483327257,181,0.9723756906077348,0.0,coras_aps,0.1,target_camera_shift,2,0.9,0.012863070539419,results/sim_complete/seed2_calib0.40/metrics_by_domain_alpha0.10.csv
179,0.988826815642458,0.0111731843575418,8.016759776536313,9.0,13.0,0.7597765363128491,0.1117318435754189,0.888268156424581,0.0,0.0,0.0564668244730776,135,0.9925925925925926,0.0,coras_aps,0.1,target_lighting_shift,2,0.9,0.088826815642458,results/sim_complete/seed2_calib0.40/metrics_by_domain_alpha0.10.csv
82,1.0,0.0,6.902439024390244,8.0,11.0,0.6951219512195121,0.1707317073170731,0.8292682926829268,0.0,0.0,0.1448306352810775,66,1.0,0.0,coras_aps,0.1,target_occluded,2,0.9,0.0999999999999999,results/sim_complete/seed2_calib0.40/metrics_by_domain_alpha0.10.csv
241,0.8630705394190872,0.1369294605809128,6.33609958506224,7.0,10.0,0.5145228215767634,0.0871369294605809,0.9128630705394192,0.0,0.0124481327800829,0.2042615483327257,181,0.9281767955801103,0.011049723756906,mondrian_domain,0.1,target_camera_shift,2,0.9,-0.0369294605809128,results/sim_complete/seed2_calib0.40/metrics_by_domain_alpha0.10.csv
179,0.8994413407821229,0.1005586592178771,2.2960893854748603,1.0,6.0,0.7597765363128491,0.5865921787709497,0.4134078212290503,0.0,0.0223463687150838,0.0564668244730776,135,0.9407407407407408,0.0074074074074074,mondrian_domain,0.1,target_lighting_shift,2,0.9,-0.0005586592178771,results/sim_complete/seed2_calib0.40/metrics_by_domain_alpha0.10.csv
82,0.902439024390244,0.097560975609756,2.1707317073170733,2.0,4.0,0.6951219512195121,0.4756097560975609,0.524390243902439,0.0,0.024390243902439,0.1448306352810775,66,0.9242424242424242,0.0151515151515151,mondrian_domain,0.1,target_occluded,2,0.9,0.0024390243902439,results/sim_complete/seed2_calib0.40/metrics_by_domain_alpha0.10.csv
241,0.4771784232365145,0.5228215767634854,1.0,1.0,1.0,0.4771784232365145,1.0,0.0,0.0,0.5228215767634855,0.2962955170263367,181,0.4972375690607735,0.5027624309392266,top1_singleton,0.2,target_camera_shift,2,0.8,-0.3228215767634855,results/sim_complete/seed2_calib0.40/metrics_by_domain_alpha0.20.csv
179,0.6536312849162011,0.3463687150837988,1.0,1.0,1.0,0.6536312849162011,1.0,0.0,0.0,0.3463687150837989,0.0714326009242795,135,0.6888888888888889,0.3111111111111111,top1_singleton,0.2,target_lighting_shift,2,0.8,-0.1463687150837989,results/sim_complete/seed2_calib0.40/metrics_by_domain_alpha0.20.csv
82,0.6951219512195121,0.3048780487804878,1.0,1.0,1.0,0.6951219512195121,1.0,0.0,0.0,0.3048780487804878,0.1789401244938845,66,0.7272727272727273,0.2727272727272727,top1_singleton,0.2,target_occluded,2,0.8,-0.1048780487804879,results/sim_complete/seed2_calib0.40/metrics_by_domain_alpha0.20.csv
241,0.7717842323651453,0.2282157676348547,4.0,4.0,4.0,0.4771784232365145,0.0,1.0,0.0,0.0,0.2962955170263367,181,0.8453038674033149,0.0,topk_calibrated,0.2,target_camera_shift,2,0.8,-0.0282157676348547,results/sim_complete/seed2_calib0.40/metrics_by_domain_alpha0.20.csv
179,0.8268156424581006,0.1731843575418994,4.0,4.0,4.0,0.6536312849162011,0.0,1.0,0.0,0.0,0.0714326009242795,135,0.8518518518518519,0.0,topk_calibrated,0.2,target_lighting_shift,2,0.8,0.0268156424581005,results/sim_complete/seed2_calib0.40/metrics_by_domain_alpha0.20.csv
82,0.951219512195122,0.048780487804878,4.0,4.0,4.0,0.6951219512195121,0.0,1.0,0.0,0.0,0.1789401244938845,66,0.9848484848484848,0.0,topk_calibrated,0.2,target_occluded,2,0.8,0.1512195121951218,results/sim_complete/seed2_calib0.40/metrics_by_domain_alpha0.20.csv
241,0.7012448132780082,0.2987551867219917,2.327800829875519,2.0,4.0,0.4771784232365145,0.3941908713692946,0.6058091286307054,0.0,0.1286307053941908,0.2962955170263367,181,0.7513812154696132,0.1270718232044199,vanilla_conformal,0.2,target_camera_shift,2,0.8,-0.0987551867219918,results/sim_complete/seed2_calib0.40/metrics_by_domain_alpha0.20.csv
179,0.8547486033519553,0.1452513966480446,3.23463687150838,3.0,7.0,0.6536312849162011,0.3631284916201117,0.6368715083798883,0.0,0.0,0.0714326009242795,135,0.8814814814814815,0.0,vanilla_conformal,0.2,target_lighting_shift,2,0.8,0.0547486033519553,results/sim_complete/seed2_calib0.40/metrics_by_domain_alpha0.20.csv
82,0.8658536585365854,0.1341463414634146,1.902439024390244,1.0,4.0,0.6951219512195121,0.5365853658536586,0.4634146341463415,0.0,0.0609756097560975,0.1789401244938845,66,0.8939393939393939,0.0303030303030303,vanilla_conformal,0.2,target_occluded,2,0.8,0.0658536585365853,results/sim_complete/seed2_calib0.40/metrics_by_domain_alpha0.20.csv
241,0.8506224066390041,0.1493775933609958,6.352697095435684,7.0,11.0,0.4771784232365145,0.1244813278008298,0.8755186721991701,0.0,0.0207468879668049,0.2962955170263367,181,0.8950276243093923,0.0165745856353591,aps_conformal,0.2,target_camera_shift,2,0.8,0.050622406639004,results/sim_complete/seed2_calib0.40/metrics_by_domain_alpha0.20.csv
179,0.9664804469273744,0.0335195530726256,7.329608938547486,8.0,12.0,0.6536312849162011,0.1620111731843575,0.8379888268156425,0.0,0.0,0.0714326009242795,135,0.9777777777777776,0.0,aps_conformal,0.2,target_lighting_shift,2,0.8,0.1664804469273743,results/sim_complete/seed2_calib0.40/metrics_by_domain_alpha0.20.csv
82,0.9634146341463414,0.0365853658536585,4.390243902439025,4.0,9.0,0.6951219512195121,0.3780487804878049,0.6219512195121951,0.0,0.0121951219512195,0.1789401244938845,66,1.0,0.0,aps_conformal,0.2,target_occluded,2,0.8,0.1634146341463414,results/sim_complete/seed2_calib0.40/metrics_by_domain_alpha0.20.csv
241,0.7178423236514523,0.2821576763485477,2.2821576763485476,2.0,4.0,0.4771784232365145,0.3443983402489626,0.6556016597510373,0.0,0.1078838174273859,0.1547055776941699,181,0.7734806629834254,0.0994475138121546,temperature_conformal,0.2,target_camera_shift,2,0.8,-0.0821576763485477,results/sim_complete/seed2_calib0.40/metrics_by_domain_alpha0.20.csv
179,0.8268156424581006,0.1731843575418994,2.8603351955307263,3.0,5.0,0.6536312849162011,0.3575418994413408,0.6424581005586593,0.0,0.0,0.1195989483615969,135,0.8518518518518519,0.0,temperature_conformal,0.2,target_lighting_shift,2,0.8,0.0268156424581005,results/sim_complete/seed2_calib0.40/metrics_by_domain_alpha0.20.csv
82,0.8780487804878049,0.1219512195121951,1.902439024390244,1.5,4.0,0.6951219512195121,0.5,0.5,0.0,0.048780487804878,0.1253504962097111,66,0.8939393939393939,0.0303030303030303,temperature_conformal,0.2,target_occluded,2,0.8,0.0780487804878048,results/sim_complete/seed2_calib0.40/metrics_by_domain_alpha0.20.csv
241,0.5145228215767634,0.4854771784232365,1.0,1.0,1.0,0.5145228215767634,1.0,0.0,0.0,0.4854771784232365,0.2042615483327257,181,0.5359116022099447,0.4640883977900552,prompt_only_top1,0.2,target_camera_shift,2,0.8,-0.2854771784232366,results/sim_complete/seed2_calib0.40/metrics_by_domain_alpha0.20.csv
179,0.7597765363128491,0.2402234636871508,1.0,1.0,1.0,0.7597765363128491,1.0,0.0,0.0,0.2402234636871508,0.0564668244730776,135,0.8148148148148148,0.1851851851851851,prompt_only_top1,0.2,target_lighting_shift,2,0.8,-0.0402234636871509,results/sim_complete/seed2_calib0.40/metrics_by_domain_alpha0.20.csv
82,0.6951219512195121,0.3048780487804878,1.0,1.0,1.0,0.6951219512195121,1.0,0.0,0.0,0.3048780487804878,0.1448306352810775,66,0.7272727272727273,0.2727272727272727,prompt_only_top1,0.2,target_occluded,2,0.8,-0.1048780487804879,results/sim_complete/seed2_calib0.40/metrics_by_domain_alpha0.20.csv
241,0.6970954356846473,0.3029045643153527,2.087136929460581,2.0,4.0,0.5145228215767634,0.4066390041493776,0.5933609958506224,0.0,0.1286307053941908,0.2042615483327257,181,0.7569060773480663,0.1381215469613259,coras,0.2,target_camera_shift,2,0.8,-0.1029045643153527,results/sim_complete/seed2_calib0.40/metrics_by_domain_alpha0.20.csv
179,0.8770949720670391,0.1229050279329608,2.0670391061452515,1.0,5.0,0.7597765363128491,0.6089385474860335,0.3910614525139664,0.0,0.0279329608938547,0.0564668244730776,135,0.9185185185185184,0.0074074074074074,coras,0.2,target_lighting_shift,2,0.8,0.077094972067039,results/sim_complete/seed2_calib0.40/metrics_by_domain_alpha0.20.csv
82,0.8536585365853658,0.1463414634146341,1.7682926829268293,1.0,3.0,0.6951219512195121,0.573170731707317,0.4268292682926829,0.0,0.073170731707317,0.1448306352810775,66,0.8787878787878788,0.0454545454545454,coras,0.2,target_occluded,2,0.8,0.0536585365853657,results/sim_complete/seed2_calib0.40/metrics_by_domain_alpha0.20.csv
241,0.8838174273858921,0.1161825726141079,7.053941908713693,8.0,11.0,0.5145228215767634,0.0539419087136929,0.946058091286307,0.0,0.0082987551867219,0.2042615483327257,181,0.9447513812154696,0.011049723756906,coras_aps,0.2,target_camera_shift,2,0.8,0.083817427385892,results/sim_complete/seed2_calib0.40/metrics_by_domain_alpha0.20.csv
179,0.9832402234636872,0.0167597765363128,5.949720670391062,6.0,12.0,0.7597765363128491,0.2625698324022346,0.7374301675977654,0.0,0.0,0.0564668244730776,135,0.9925925925925926,0.0,coras_aps,0.2,target_lighting_shift,2,0.8,0.183240223463687,results/sim_complete/seed2_calib0.40/metrics_by_domain_alpha0.20.csv
82,0.975609756097561,0.024390243902439,4.646341463414634,5.0,9.0,0.6951219512195121,0.3048780487804878,0.6951219512195121,0.0,0.0,0.1448306352810775,66,0.9848484848484848,0.0,coras_aps,0.2,target_occluded,2,0.8,0.1756097560975609,results/sim_complete/seed2_calib0.40/metrics_by_domain_alpha0.20.csv
241,0.7759336099585062,0.2240663900414937,3.4107883817427385,3.0,6.0,0.5145228215767634,0.2489626556016597,0.7510373443983402,0.0,0.0746887966804979,0.2042615483327257,181,0.8342541436464088,0.0773480662983425,mondrian_domain,0.2,target_camera_shift,2,0.8,-0.0240663900414938,results/sim_complete/seed2_calib0.40/metrics_by_domain_alpha0.20.csv
179,0.7877094972067039,0.2122905027932961,1.089385474860335,1.0,1.0,0.7597765363128491,0.8938547486033519,0.0949720670391061,0.0111731843575419,0.1675977653631284,0.0564668244730776,135,0.8444444444444444,0.1259259259259259,mondrian_domain,0.2,target_lighting_shift,2,0.8,-0.0122905027932961,results/sim_complete/seed2_calib0.40/metrics_by_domain_alpha0.20.csv
82,0.8048780487804879,0.1951219512195121,1.4024390243902438,1.0,2.0,0.6951219512195121,0.6707317073170732,0.3292682926829268,0.0,0.1097560975609756,0.1448306352810775,66,0.8333333333333334,0.0757575757575757,mondrian_domain,0.2,target_occluded,2,0.8,0.0048780487804878,results/sim_complete/seed2_calib0.40/metrics_by_domain_alpha0.20.csv
